ix,iy,alon,alat,JAN00Z,JAN03Z,JAN06Z,JAN09Z,JAN12Z,JAN15Z,JAN18Z,JAN21Z,FEB00Z,FEB03Z,FEB06Z,FEB09Z,FEB12Z,FEB15Z,FEB18Z,FEB21Z,MAR00Z,MAR03Z,MAR06Z,MAR09Z,MAR12Z,MAR15Z,MAR18Z,MAR21Z,APR00Z,APR03Z,APR06Z,APR09Z,APR12Z,APR15Z,APR18Z,APR21Z,MAY00Z,MAY03Z,MAY06Z,MAY09Z,MAY12Z,MAY15Z,MAY18Z,MAY21Z,JUN00Z,JUN03Z,JUN06Z,JUN09Z,JUN12Z,JUN15Z,JUN18Z,JUN21Z,JUL00Z,JUL03Z,JUL06Z,JUL09Z,JUL12Z,JUL15Z,JUL18Z,JUL21Z,AUG00Z,AUG03Z,AUG06Z,AUG09Z,AUG12Z,AUG15Z,AUG18Z,AUG21Z,SEP00Z,SEP03Z,SEP06Z,SEP09Z,SEP12Z,SEP15Z,SEP18Z,SEP21Z,OCT00Z,OCT03Z,OCT06Z,OCT09Z,OCT12Z,OCT15Z,OCT18Z,OCT21Z,NOV00Z,NOV03Z,NOV06Z,NOV09Z,NOV12Z,NOV15Z,NOV18Z,NOV21Z,DEC00Z,DEC03Z,DEC06Z,DEC09Z,DEC12Z,DEC15Z,DEC18Z,DEC21Z
92,76,68.25,33.75,78.278,78.377,70.378,68.256,62.913,75.4,81.802,81.82,81.506,77.372,80.304,80.231,72.985,78.686,81.086,83.422,86.387,84.207,83.535,79.793,75.334,85.545,90.571,90.915,79.5,81.376,67.202,63.249,61.388,67.467,72.577,77.564,65.503,66.131,40.937,35.081,32.613,38.584,48.543,58.54,52.612,50.338,32.346,24.749,21.66,25.761,33.722,43.87,46.207,45.832,28.087,17.492,13.996,15.768,24.413,36.021,49.135,50.651,34.094,23.856,19.987,22.649,30.388,40.873,31.265,35.638,22.515,12.264,8.671,7.88,13.51,22.283,54.11,59.577,34.947,25.241,24.916,28.638,37.278,45.631,74.289,73.005,63.4,53.502,54.492,63.357,71.144,75.434,75.864,72.552,64.286,60.343,60.71,72.064,76.837,78.169
93,76,69,33.75,87.028,85.101,76.401,68.952,64.615,76.601,86.509,87.685,86.96,83.395,82.801,77.338,73.982,82.847,84.386,88.084,91.496,88.664,83.473,78.64,76.569,89.309,94.734,95.322,81.572,81.331,58.891,51.719,48.687,61.972,72.234,79.14,64.922,60.385,38.226,31.369,27.913,35.143,47.01,57.583,53.102,45.127,29.17,22.358,16.418,22.612,35.367,46.04,61.561,56.551,34.133,23.125,20.438,26.726,40.858,52.382,62.273,58.6,37.437,27.542,23.25,31.899,44.849,55.151,54.426,54.772,34.228,18.785,14.128,20.996,32.964,44.623,65.89,67.662,41.24,29.526,27.25,36.619,48.342,58.807,80.006,79.833,58.976,44.124,46.353,60.951,72.694,79.029,84.213,81.369,54.635,42.214,47.421,63.981,76.413,84.898
94,76,69.75,33.75,87.662,85.915,79.557,70.378,70.778,80.865,87.035,89.91,81.544,79.951,79.108,71.885,70.561,81.932,85.605,85.861,91.558,88.469,76.342,69.626,70.259,86.255,93.269,94.15,86.569,83.353,59.199,52.013,49.237,66.835,80.558,85.652,77.049,70.583,48.654,44.495,44.069,56.56,67.6,74.797,68.376,57.466,40.356,37.028,31.552,43.637,55.972,63.51,86.056,75.716,53.241,46.406,47.087,63.296,77.741,83.018,86.516,80.479,58.195,53.982,52.43,69.24,81.672,87.413,85.382,81.736,54.655,43.087,40.816,60.171,74.143,81.893,83.977,86.151,60.202,55.046,54.651,69.266,78.293,83.188,81.658,85.077,60.482,50.057,54.901,68.827,78.238,84.312,84.405,83.999,58.533,44.234,48.024,62.838,77.022,85.219
95,76,70.5,33.75,73.73,75.084,60.235,52.629,57.159,66.272,73.977,79.484,69.162,69.085,61.154,53.842,54.757,64.133,71.39,73.878,81.922,80.384,55.583,48.795,47.843,59.882,72.537,81.911,82.343,76.258,52.949,49.88,52.223,65.012,75.016,81.482,68.844,59.035,39.147,38.597,41.434,51.811,59.789,67.651,67.267,52.664,36.398,34.312,37.307,47.33,55.331,62.935,85.241,75.611,57.491,50.547,51.752,65.845,76.978,83.396,92.044,84.248,66.389,60.836,62.136,75.849,84.861,93.375,85.439,80.07,59.576,51.385,51.787,66.455,76.419,83.512,79.477,79.53,53.898,52.645,57.04,67.37,74.877,79.902,76.51,78.991,51.537,46.696,53.648,62.655,71.726,79.162,79.424,81.146,48.806,38.942,47.661,57.641,68.626,79.148
96,76,71.25,33.75,74.17,78.771,55.197,45.406,49.502,58.779,68.575,76.859,72.621,76.09,52.033,43.03,45.405,54.439,64.549,72.702,77.86,77.869,47.505,40.482,41.006,49.852,61.21,73.105,78.021,71.355,46.066,42.095,44.088,56.567,66.312,75.316,63.83,51.157,30.205,27.652,32.706,41.726,50.397,60.363,59.367,44.791,28.065,23.834,29.214,37.585,44.849,55.387,73.619,67.483,53.595,47.116,46.638,54.611,62.823,70.037,82.07,75.551,60.6,53.813,52.618,61.649,70.734,79.489,74.901,71.889,55.566,46.89,48.022,57.175,65.079,72.322,74.419,72.154,45.001,39.559,43.803,53.33,63.094,72.347,78.574,79.851,48.837,41.264,47.529,57.455,69.534,79.453,81.853,84.48,47.44,35.481,44.228,54.788,67.041,80.112
97,76,72,33.75,74.123,77.99,58.681,46.409,51.938,61.307,67.704,74.848,76.574,79.783,56.231,44.464,49.083,59.134,68.111,74.853,74.563,77.159,49.933,40.343,44.183,53.471,63.227,71.167,70.554,66.433,41.129,35.517,37.024,49.228,60.138,67.945,58.797,48.55,27.36,22.78,29.172,38.464,47.251,55.897,51.714,42.374,25.122,22.104,25.482,33.881,40.511,49.451,71.299,66.517,53.55,47.971,49.407,56.417,62.969,68.718,75.684,72.555,58.534,51.73,50.561,58.291,66.002,72.587,67.722,67.45,52.344,46.155,48.177,56.165,62.363,67.733,70.82,69.916,43.675,36.469,41.812,52.105,61.402,69.054,73.589,74.998,49.288,39.108,46.132,55.674,65.958,74.108,75.558,78.223,51.235,35.828,44.155,54.704,64.04,73.219
98,76,72.75,33.75,63.444,65.642,56.304,46.398,52.251,57.053,62.182,64.478,67.39,69.655,55.109,45.003,51.887,58.306,63.399,67.277,63.196,68.614,46.298,39.695,43.51,50.055,58.489,63.824,59.736,59.448,37.523,32.973,36.704,43.953,51.641,56.876,49.606,42.995,24.4,22.196,26.236,32.122,38.425,45.662,43.956,37.733,22.453,19.467,22.632,27.851,33.347,40.63,70.84,66.277,54.888,51.253,52.198,56.898,63.457,69.569,73.693,71.123,58.573,51.741,50.832,57.482,64.617,70.815,63.183,63.276,50.532,46.068,48.145,53.299,57.566,62.774,59.004,60.087,36.578,32.593,38.118,45.414,52.443,57.716,60.714,62.765,47.083,39.581,45.134,50.967,56.37,60.085,58.394,58.649,45.001,33.959,41.569,49.368,55.911,59.272
99,76,73.5,33.75,61.957,64.319,60.491,52.614,54.821,58.427,62.047,62.418,64.579,68.179,56.209,49.809,55.952,61.263,64.568,67.258,63.263,69.697,46.954,43.938,47.701,53.97,59.431,65.642,61.583,63.455,41.603,38.453,41.781,48.141,53.984,59.504,58.639,52.539,30.598,28.304,31.793,38.723,45.682,53.155,56.768,47.6,31.135,26.645,28.594,36.357,44.186,52.012,78.223,71.788,60.861,62.246,61.873,66.809,73.297,78.035,80.468,77.465,63.483,61.731,61.89,68.531,75.779,79.796,72.229,72.384,54.793,50.844,53.561,61.101,66.957,71.684,64.752,68.548,40.04,37.57,44.133,51.153,58.019,64.562,61.788,64.895,52.107,46.921,52.128,56.468,59.797,61.757,50.817,50.512,44.963,37.02,42.665,47.9,54.779,55.024
100,76,74.25,33.75,57.95,61.154,58.401,52.223,53.224,57.143,59.238,60.6,66.117,69.222,58.993,53.526,57.999,64.215,66.588,66.212,68.511,73.277,52.008,47.204,49.902,57.859,63.36,69.423,67.89,67.368,45.129,43.666,45.375,51.498,58.474,66.162,64.602,56.792,34.087,33.638,37.559,42.785,49.273,57.974,67.3,55.579,38.149,36.262,39.054,46.013,54.351,62.244,87.521,77.608,65.329,69.45,68.687,75.92,81.515,87.817,88.548,82.516,67.852,68.636,69.792,75.968,82.165,87.738,80.615,78.099,57.997,55.274,57.232,66.716,75.233,81.592,73.056,78.012,45.565,44.67,52.552,59.028,65.644,73.005,66.968,70.197,56.405,53.245,60.544,63.576,65.465,66.972,50.187,49.955,49.449,43.476,48.972,51.38,53.714,53.153
101,76,75,33.75,52.406,54.965,55.215,51.367,51.964,52.594,53.803,55.488,61.638,63.267,56.417,53.157,53.296,58.412,59.63,58.003,66.557,65.848,57.382,52.265,53.462,62.493,66.338,67.255,72.04,71.523,52.947,52.625,49.191,57.486,64.988,70.997,69.357,64.076,42.783,46.904,44.809,49.253,56.929,65.267,73.739,64.61,44.406,45.859,45.224,49.931,58.151,68.294,90.54,77.104,64.59,72.039,66.266,75.542,82.129,89.627,91.023,80.636,66.181,70.44,66.495,75.507,83.471,89.114,81.656,75.018,54.618,53.392,55.111,67.105,77.016,83.435,73.368,76.086,49.432,50.253,53.197,59.749,66.624,71.96,65.313,68.559,58.209,56.209,60.545,63.333,64.749,66.444,39.987,39.817,47.065,44.462,42.637,44.269,44.811,43.468
102,76,75.75,33.75,72.108,72.901,72.318,69.169,68.214,70.961,69.136,69.052,74.915,73.041,71.606,69.777,66.298,76.32,78.152,75.895,80.191,76.081,73.664,69.903,71.164,85.201,89.037,86.71,84.467,83.376,71.854,71.328,65.547,77.518,83.966,85.064,85.165,80.034,61.515,63.285,54.604,68.807,81.053,85.59,89.874,79.862,62.1,62.544,53.394,65.251,78.624,87.271,94.026,79.785,64.937,71.107,64.517,76.169,87.346,93.046,94.362,80.624,62.988,69.752,66.438,79.038,90.4,94.855,84.582,74.163,47.061,46.555,49.536,65.665,78.309,85.154,84.772,79.561,56.596,54.653,53.88,66.679,78.947,85.013,76.15,75.997,69.056,67.096,67.54,74.349,77.12,78.203,51.184,52.733,59.42,59.59,52.227,55.853,55.723,53.592
103,76,76.5,33.75,90.851,89.269,88.549,87.547,87.671,92.672,91.161,87.884,93.613,88.5,87.249,86.149,84.71,98.331,100.718,96.53,92.884,88.847,86.823,82.982,84.165,100.435,105.577,100.316,95.058,89.264,85.643,82.509,79.261,91.103,95.204,92.922,93.711,85.512,78.304,73.748,66.31,83.36,91.947,91.508,95.341,86.462,79.146,73.929,64.025,78.521,92.926,95.43,97.197,86.94,69.989,67.635,64.127,75.831,89.545,96.599,96.546,83.172,64.239,63.556,64.626,74.872,87.806,95.16,82.89,72.667,44.073,39.81,40.367,53.592,67.32,77.63,89.561,78.908,62.244,57.029,54.194,71.874,86.46,90.602,88.513,84.732,83.325,82.105,82.816,92.334,92.425,89.043,74.974,72.276,75.221,78.81,72.87,79.884,77.606,74.488
104,76,77.25,33.75,88.887,86.27,82.912,79.562,80.426,86.476,89.556,89.58,90.226,87.442,79.456,74.738,72.72,84.187,90.592,92.298,92.794,87.393,83.407,74.72,69.677,84.376,92.84,93.867,92.413,86.279,80.947,72.957,66.566,79.599,86.635,88.674,93.615,84.074,76.485,67.377,63.061,76.035,84.492,88.933,93.026,84.251,73.14,66.33,59.256,71.092,83.037,89.355,91.264,80.096,61,55.438,53.508,65.123,77.093,86.454,91.346,80.927,63.804,57.639,58.469,65.85,76.961,85.594,68.873,64.283,40.318,31.395,30.47,38.082,49.005,59.7,85.49,74.534,58.858,49.295,46.594,60.737,73.661,81.391,90.022,85.119,79.135,74.68,75.54,87.76,93.331,91.309,80.7,74.921,70.817,69.854,66.539,79.135,83.196,81.855
105,76,78,33.75,92.774,92.009,78.569,66.871,66.884,77.475,83.904,88.61,88.471,88.615,78.764,67.414,61.388,73.259,85.113,92.385,98.545,93.368,79.34,66.778,53.822,69.143,85.256,97.319,89.749,84.628,72.134,58.792,47.239,59.117,74.179,87.304,94.201,76.154,57.491,48.588,43.772,54.012,69.109,85.782,87.472,69.277,49.147,46.325,40.592,50.077,62.434,76.22,78.622,64.568,45.428,42.678,43.213,51.202,59.747,68.389,87.609,75.812,60.166,55.52,56.605,62.849,71.788,81.365,57.689,54.901,34.133,24.864,24.634,28.866,37.236,48.78,87.037,74.43,44.703,33.345,33.369,42.365,56.732,75.854,94.663,88.853,70.692,62.904,61.309,76.567,91.514,94.206,94.389,91.116,80.403,74.24,72.218,86.343,94.743,96.404
106,76,78.75,33.75,100.114,97.962,83.851,68.975,68.641,80.202,90.352,94.725,96.992,93.951,86.997,76.685,70.93,83.563,96.015,98.943,101.787,95.122,81.396,68.449,58.339,73.637,92.886,102.059,91.857,83.778,70.48,54.846,44.237,50.813,66.171,86.458,90.476,64.049,47.688,42.999,38.816,43.607,54.916,73.244,72.912,56.092,38.19,34.905,32.47,38.272,47.016,58.843,75.39,65.094,51.641,49.555,47.765,51.683,57.935,64.822,90.571,77.075,62.761,58.786,59.247,64.624,74.645,84.544,58.911,54.421,37.293,28.525,27.312,31.126,38.582,49.798,82.16,72.079,40.192,31.952,31.343,38.06,50.642,67.7,95.618,90.018,73.182,66.215,65.49,80.379,91.22,93.85,104.861,99.887,93.94,87.694,86.741,99.694,103.367,104.496
107,76,79.5,33.75,100.035,94.966,70.729,57.25,56.991,69.059,86.334,97.038,100.048,93.823,82.523,69.247,68.201,82.523,99.182,101.772,104.174,92.378,80.11,60.365,57.667,70.983,93.339,104.375,83.8,69.279,54.651,43.068,37.178,42.024,53.29,72.581,69.406,47.792,36.427,33.373,32.469,35.408,41.395,53.341,56.423,48.247,34.547,29.148,27.917,32.761,36.752,45.505,78.753,69.295,56.797,52.969,49.284,55.004,62.573,70.396,88.496,75.907,62.999,59.303,57.586,63.209,74.083,82.832,59.641,53.409,38.034,29.424,27.422,31.276,38.798,49.452,71.039,63.41,37.786,29.687,29.027,33.133,41.94,55.703,92.604,86.732,64.23,55.219,58.958,76.93,87.128,92.754,102.196,97.814,88.113,73.874,80.527,101.831,103.61,101.376
108,76,80.25,33.75,92.844,90.705,48.791,35.092,36.75,48.926,68.195,85.285,98.965,92.203,70.552,51.966,54.015,70.365,93.704,101.893,105.52,89.852,63.355,45.598,45.478,56.041,80.912,101.867,67.045,49.546,31.533,25.555,23.898,29.754,38.774,52.399,49.213,35.289,23.195,20.093,21.461,26.585,31.497,39.348,47.507,38.495,27.308,22.252,20.778,26.448,30.978,38.834,77.623,66.57,52.203,47.507,46.484,53.224,61.415,70.232,83.196,73.706,59.751,57.336,54.726,59.824,70.196,78.07,60.266,51.928,33.979,27.44,26.262,29.378,37.084,49.434,61.822,55.287,29.265,22.784,22.214,25.049,32.918,47.445,90.098,84.801,51.179,39.015,43.048,60.118,75.199,84.485,102.594,99.215,82.998,63.338,71.403,98.546,107.504,106.189
109,76,81,33.75,78.903,80.565,44.19,29.182,31.263,38.838,51.661,66.292,97.544,87.156,59.451,44.979,44.654,58.198,81.531,95.143,100.492,79.743,41.465,36.178,35.524,43.649,63.548,88.6,54.901,41.556,25.076,20.74,21.129,26.969,32.951,42.871,48.367,33.625,23.73,20.723,21.505,28.249,32.894,40.336,51.904,40.058,27.59,22.21,20.723,27.464,35.212,42.981,78.291,64.942,51.542,46.344,45.127,53.727,62.253,70.959,83.809,75.02,58.096,54.804,53.772,59.965,70.76,78.019,65.379,55.61,33.512,27.911,27.562,33.818,43.452,55.473,57.402,52.85,27.897,23.321,22.7,26.671,34.456,46.74,84.31,79.312,44.91,32.31,35.327,44.133,57.585,70.522,102.289,93.531,71.819,52.426,54.346,77.089,97.016,105.895
110,76,81.75,33.75,71.091,73.332,43.494,30.178,31.493,37.145,46.407,58.666,92.469,82.726,53.97,40.76,40.286,50.373,68.347,85.952,91.885,72.831,36.586,32.43,32.474,38.652,52.265,75.65,48.221,35.974,24.784,20.906,21.602,27.246,33,42.031,53.721,35.097,26.136,21.885,21.427,30.182,38.738,48.075,61.894,46.356,31.605,26.768,23.558,30.691,41.545,52.468,83.822,64.37,49.951,45.754,44.815,56.549,67.552,77.228,88.294,72.066,56.025,53.002,53.312,62.964,74.008,82.381,71.591,57.535,34.587,28.651,28.191,37.453,49.832,63.446,60.48,52.662,27.573,22.862,23.46,28.66,37.36,52.77,76.855,73.746,40.065,28.519,31.524,37.76,47.86,62.723,104.576,92.935,63.309,41.22,44.122,64.467,86.085,99.98
111,76,82.5,33.75,66.663,67.574,38.628,28.845,31.807,37.883,46.554,57.201,79.261,74.866,50.298,36.655,39.574,47.434,58.361,72.899,76.163,63.271,36.441,31.363,33.413,38.306,47.045,62.317,46.755,31.78,25.325,23.047,23.005,30.109,35.921,43.594,61.409,41.655,31.437,25.741,25.137,35.693,46.06,55.689,69.461,49.272,35.758,30.689,27.157,35.309,48.015,61.216,86.39,65.507,52.497,49.982,50.086,62.089,73.348,81.522,91.041,71.136,58.301,57.999,59.124,69.631,79.162,86.35,76.443,59.134,38.504,33.344,34.008,44.736,56.984,70.659,64.188,52.068,29.833,26.939,27.464,33.172,42.628,57.901,64.296,65.143,38.551,30.143,31.758,37.315,44.541,53.734,100.064,87.795,55.358,37.629,41.231,55.847,72.585,86.007
112,76,83.25,33.75,57.539,56.821,33.857,25.542,28.439,34.271,40.792,49.852,63.422,60.354,41.079,30.814,33.902,39.868,46.74,55.734,61.735,47.734,28.103,25.188,27.865,33.776,40.385,50.545,47.553,31.652,25.06,23.423,23.569,32.105,37.442,44.672,65.576,45.408,34.781,28.952,28.355,40.212,49.951,59.029,72.19,50.79,38.087,31.51,29.119,39.914,52.892,65.552,82.025,63.021,52.466,49.624,49.491,61.214,70.97,77.829,88.734,71.078,58.881,57.946,60.788,71.312,79.226,85.095,76.662,58.346,38.969,32.752,34.005,46.249,58.728,70.859,62.748,46.696,29.108,25.305,27.758,34.067,43.505,55.626,53.705,52.002,30.921,25.288,27.725,32.339,38.789,45.352,86.261,77.374,36.067,25.284,27.992,35.714,48.97,65.253
113,76,84,33.75,50.543,50.875,29.111,22.166,24.559,30.467,36.595,44.296,52.627,50.764,33.25,25.151,27.988,34.841,39.591,46.605,50.914,38.787,22.393,18.789,21.902,28.653,35.106,43.118,47.666,31.049,21.039,18.347,20.349,29.508,36.854,43.275,64.772,45.076,31.888,27.376,27.338,39.594,50.579,59.782,70.866,49.412,35.702,29.76,28.49,39.784,51.862,63.742,79.515,60.282,47.71,44.687,45.069,55.866,65.18,73.768,87.294,70.387,55.824,53.643,54.565,66.184,75.354,83.314,74.835,55.236,37.647,29.95,30.408,41.901,54.93,67.461,54.238,39.558,22.833,18.608,21.715,29.71,37.709,46.649,46.93,43.129,24.031,19.121,22.992,27.617,33.543,40.129,66.268,64.286,29.427,19.995,23.871,30.311,38.732,49.993
114,76,84.75,33.75,51.182,51.206,28.938,22.039,26.209,31.806,38.423,45.819,49.756,46.771,30.783,25.04,28.192,36.416,41.081,46.89,50.247,38.891,23.604,20.758,22.519,29.126,36.423,43.647,53.363,33.51,23.244,19.774,21.547,31.815,40.887,47.799,68.402,47.673,34.52,29.593,29.19,42.002,54.465,64.208,73.619,50.375,35.603,30.554,29.962,41.799,54.912,66.891,83.537,63.006,48.63,45.487,46.033,56.553,67.052,76.633,89.903,72.234,55.849,54.83,55.13,65.952,76.782,85.205,75.305,55.911,39.797,33.287,33.179,44.974,57.475,68.937,51.582,38.876,24.824,20.546,22.21,30.445,38.164,44.972,43.346,39.158,23.84,19.447,22.817,26.718,32.26,37.479,50.671,46.212,27.318,19.087,22.893,27.887,34.801,41.322
115,76,85.5,33.75,56.372,53.729,30.942,22.808,28.065,34.235,41.746,50.552,52.89,47.118,30.03,26.123,29.438,37.022,44.007,49.056,58.611,42.78,27.018,23.867,25.029,32.332,42.237,51.705,62.997,37.238,29.298,26.671,27.243,37.532,47.845,57.658,72.482,49.792,39.413,33.663,32.269,45.458,58.64,68.937,79.573,55.758,41.353,35.302,34.387,47.766,62.33,73.783,87.382,65.085,50.872,47.83,49.407,60.129,71.193,81.325,92.279,71.666,57.603,56.784,60.102,70.459,80.478,88.173,81.225,59.135,42.287,36.772,35.915,48.64,62.398,75.042,63.875,42.738,27.703,22.598,25.478,33.605,44.216,54.909,49.147,40.955,23.403,20.292,22.612,28.751,35.811,42.091,56.1,46.656,26.483,19.688,23.222,29.281,36.973,45.354
116,76,86.25,33.75,55.336,52.127,30.342,22.705,27.869,33.91,41.863,49.84,50.852,45.925,28.888,25.131,29.332,35.976,42.42,48.212,56.812,41.278,26.307,22.76,25.146,32.063,43.509,52.592,67.476,38.036,30.569,28.969,29.904,39.77,49.677,60.074,73.361,51.423,40.818,36.23,35.112,46.935,59.203,69.089,81.626,59.294,45.014,38.179,38.341,52.854,65.709,75.193,87.863,65.32,53.202,50.044,52.384,63.039,72.212,81.564,91.971,71.635,58.516,56.578,60.914,72.563,81.247,88.507,85.689,63.753,45.459,39.209,40.354,52.808,66.962,79.763,69.47,45.405,28.852,25.359,28.571,36.756,47.993,58.991,50.437,41.415,23.591,21.456,23.124,28.936,36.197,42.911,55.846,46.771,28.13,22.269,25.659,31.992,39.044,46.334
117,76,87,33.75,51.774,47.668,28.56,21.522,26.565,32.16,38.902,46.123,47.92,41.488,25.354,21.657,26.623,33.165,39.191,45.907,55.36,39.247,24.784,22.126,24.382,30.498,42.184,51.743,68.188,39.802,31.561,29.867,29.813,39.603,49.043,59.559,73.522,50.665,41.839,37.384,35.831,47.244,58.507,68.32,82.876,58.215,44.606,38.946,39.748,55.4,67.386,76.81,87.4,63.822,54.085,50.737,52.927,64.465,73.12,80.682,90.833,71.317,57.601,54.746,58.863,71.73,79.933,87.243,85.621,65.976,45.881,38.833,42.581,55.363,68.723,80.468,67.642,45.211,30.394,25.999,29.906,36.684,46.38,58.33,46.367,37.369,20.837,18.895,22.811,26.269,32.737,39.103,49.858,40.086,22.643,17.37,22.126,27.054,34.186,41.315
118,76,87.75,33.75,53.173,48.899,30.224,23.597,28.824,34.133,40.745,47.43,51.38,44.192,26.013,22.629,28.35,35.486,42.027,47.248,59.824,42.539,27.847,24.579,28.445,35.729,47.494,56.684,75.504,46.565,36.432,33.329,33.15,43.768,55.703,68.5,76.812,52.782,45.688,41.412,39.633,53.332,64.59,74.092,86.613,59.641,47.953,43.125,42.425,58.681,71.867,82.191,89.857,63.519,53.396,51.345,54.446,67.207,77.164,84.818,91.753,69.105,58.118,55.069,57.67,71.796,80.766,88.341,89.667,65.611,45.374,39.002,42.783,57.09,71.33,84.27,74.875,47.807,30.627,26.227,32.441,41.881,54.375,68.179,48.371,38.73,21.46,19.578,25.27,30.677,37.187,42.844,54.236,43.892,26.315,20.895,26.483,32.604,39.32,46.172
119,76,88.5,33.75,56.374,50.885,32.898,26.15,31.703,36.482,44.186,50.274,53.858,45.958,29.064,25.215,30.722,38.285,45.693,49.836,68.65,48.976,31.575,27.429,31.037,40.497,55.504,65.938,87.035,53.822,40.581,36.109,36.957,50.066,66.288,81.219,80.604,55.285,47.355,43.483,41.642,57.692,70.59,79.245,88.199,62.425,50.532,46.497,45.701,62.692,75.829,85.062,91.954,63.958,54.258,52.07,56.039,70.206,79.44,87.435,91.529,67.823,57.815,55.287,57.678,71.474,80.671,87.784,92.234,67.138,46.382,40.855,44.535,60.491,75.966,87.368,84.167,55.109,34.653,30.11,37.36,50.72,69.865,82.545,53.964,41.994,24.278,21.903,27.495,35.101,44.331,51.087,60.105,46.119,29.301,23.173,28.985,36.231,45.35,52.412
120,76,89.25,33.75,61.114,53.716,34.611,28.068,34.028,39.375,47.476,54.253,57.552,48.128,31.119,26.004,31.84,39.203,47.788,53.279,81.952,61.439,39.585,34.016,38.1,49.476,67.437,79.051,92.148,59.398,44.714,40.593,41.269,56.238,75.902,89.784,84.29,55.009,48.718,44.267,42.758,58.523,72.641,81.676,88.96,63.627,51.146,48.293,48.82,65.939,77.683,86.153,91.532,63.402,55.184,53.047,57.347,71.777,79.831,87.313,90.745,67.366,56.213,54.324,56.927,69.783,78.176,86.036,92.893,69.355,47.916,41.057,44.966,61.716,77.608,87.178,90.979,64.082,40.654,33.17,40.796,55.046,77.977,93.324,59.829,45.357,25.071,22.163,28.828,37.72,49.169,57.482,69.465,51.887,29.438,22.428,29.8,39.375,51.197,60.018
121,76,90,33.75,64.732,61.981,41.6,35.996,41.852,47.085,53.922,59.113,61.262,57.555,40.911,34.913,40.405,47.925,55.046,58.956,84.909,72.208,48.948,42.396,50.059,63.223,79.625,85.811,95.348,66.603,49.816,45.39,49.197,65.216,84.102,95.171,89.406,59.344,52.348,48.932,51.454,66.557,78.711,88.372,91.079,65.602,54.101,50.749,52.704,69.551,81.305,89.384,91.677,63.158,55.338,54.476,59.123,73.715,83.018,89.828,92.109,67.965,57.857,55.897,57.214,70.53,79.175,87.066,95.587,71.167,52.943,43.896,48.725,67.865,83.269,90.524,95.412,70.965,45.67,39.443,46.923,63.879,87.545,99.876,63.368,50.574,30.969,27.747,33.848,44.219,55.542,62.348,71.233,55.822,35.959,28.918,36.92,46.855,57.153,64.285
122,76,90.75,33.75,69.05,65.11,47.136,40.97,48.145,56.436,62.586,64.982,61.293,57.336,46.037,39.565,42.517,51.732,59.303,60.918,83.398,71.394,49.04,43.331,49.007,63.38,78.89,86.082,96.327,70.988,51.414,47.138,54.267,70.06,85.501,95.268,89.517,60.746,50.547,48.245,53.855,69.607,81.027,90.148,90.46,63.545,54.087,51.255,54.099,70.572,83.826,91.329,91.293,60.988,53.721,53.142,59.601,74.061,84.032,90.917,92.469,67.375,57.555,56.56,58.821,72.861,81.457,88.032,94.955,71.797,55.57,47.069,53.593,73.027,87.815,93.229,91.722,68.42,47.092,43.143,51.091,68.173,88.59,94.716,63.512,49.61,33.652,29.86,35.789,46.064,55.692,62.014,68.76,49.476,34.545,29.438,38.294,48.177,57.384,62.073
123,76,91.5,33.75,70.923,59.618,45.659,39.149,48.388,59.583,66.038,67.322,58.394,48.972,40.961,35.705,38.644,47.927,55.855,57.488,78.231,62.003,44.897,39.295,44.583,56.458,69.026,79.016,88.166,66.25,48.694,45.693,52.161,67.193,79.778,88.445,85.389,58.914,46.873,44.25,49.202,64.398,76.472,84.92,88.608,60.381,52.779,51.102,54.077,68.765,81.528,89.437,90.803,59.499,50.948,50.406,57.937,70.968,80.518,88.599,90.893,66.203,54.282,54.068,57.269,71.496,79.467,86.275,93.078,69.332,52.245,46.767,55.206,71.264,84.94,92.014,81.44,59.817,43.426,40.707,49.933,62.96,75.639,81.937,55.707,43.335,30.907,27.244,34.829,43.542,50.212,55.139,65.13,42.866,28.956,25.834,34.887,46.585,56.372,59.963
124,76,92.25,33.75,68.606,56.538,42.369,36.577,44.791,54.368,62.168,65.439,52.715,44.703,36.257,33.34,38.343,44.68,51.869,53,73.482,58.083,41.991,34.914,43.739,52.983,62.462,70.74,83.066,58.319,43.49,38.807,44.532,60.345,73.354,82.251,80.527,55.345,42.084,40.354,44.915,59.355,70.983,79.254,86.977,58.66,50.621,49.496,54.152,66.9,77.94,85.976,88.396,57.075,46.349,44.256,51.007,64.23,74.296,83.188,88.588,63.835,50.284,48.313,52.565,65.596,73.71,81.464,91.03,65.547,48.702,44.367,52.645,67.699,79.542,87.824,77.31,55.871,38.997,36.195,48.291,60.255,70.88,77.188,54.624,42.115,29.075,25.763,33.347,42.782,51.876,56.406,60.372,39.167,23.425,18.831,27.491,38.747,50.183,57.069
